Bin Center,WT 1ug,WT 1ug,WT 1ug,WT 1ug,WT 1ug,WT 1ug,Kras,Kras,Kras,Kras,Kras,Kras,over,over,over,over,over,over,time,time,time,time,time,time
226200,,,,,,,,,,,,,,,,,,,,,,,,
226400,,,,,,,,,,,,,,,,,,,,,,,,
226600,,,,,,,,,,,,,,,,,,,,,,,,
226800,,,,,,,,,,,,,,,,,,,,,,,,
227000,,,,,,,,,,,,,,,,,,,,,,,,
227200,,,,,,,,,,,,,,,,,,,,,,,,
227400,,,,,,,,,,,,,,,,,,,,,,,,
227600,,,,,,,,,,,,,,,,,,,,,,,,
227800,,,,,,,,,,,,,,,,,,,,,,,,
228000,,,,,,,,,,,,,,,,,,,,,,,,
228200,,,,,,,,,,,,,,,,,,,,,,,,
228400,,,,,,,,,,,,,,,,,,,,,,,,
228600,,,,,,,,,,,,,,,,,,,,,,,,
228800,,,,,,,,,,,,,,,,,,,,,,,,
229000,,,,,,,,,,,,,,,,,,,,,,,,
229200,,,,,,,,,,,,,,,,,,,,,,,,
229400,,,,,,,,,,,,,,,,,,,,,,,,
229600,,,,,,,,,,,,,,,,,,,,,,,,
229800,,,,,,,,,,,,,,,,,,,,,,,,
230000,,,,,,,,,,,,,,,,,,,,,,,,
230200,,,,,,,,,,,,,,,,,,,,,,,,
230400,,,,,,,,,,,,,,,,,,,,,,,,
230600,,,,,,,,,,,,,,,,,,,,,,,,
230800,,,,,,,,,,,,,,,,,,,,,,,,
231000,,,,,,,,,,,,,,,,,,,,,,,,
231200,,,,,,,,,,,,,,,,,,,,,,,,
231400,,,,,,,,,,,,,,,,,,,,,,,,
231600,,,,,,,,,,,,,,,,,,,,,,,,
231800,,,,,,,,,,,,,,,,,,,,,,,,
232000,,,,,,,,,,,,,,,,,,,,,,,,
232200,,,,,,,,,,,,,,,,,,,,,,,,
232400,,,,,,,,,,,,,,,,,,,,,,,,
232600,,,,,,,,,,,,,,,,,,,,,,,,
232800,,,,,,,,,,,,,,,,,,,,,,,,
233000,,,,,,,,,,,,,,,,,,,,,,,,
233200,,,,,,,,,,,,,,,,,,,,,,,,
233400,,,,,,,,,,,,,,,,,,,,,,,,
233600,,,,,,,,,,,,,,,,,,,,,,,,
233800,,,,,,,,,,,,,,,,,,,,,,,,
234000,,,,,,,,,,,,,,,,,,,,,,,,
234200,,,,,,,,,,,,,,,,,,,,,,,,
234400,,,,,,,,,,,,,,,,,,,,,,,,
234600,,,,,,,,,,,,,,,,,,,,,,,,
234800,,,,,,,,,,,,,,,,,,,,,,,,
235000,,,,,,,,,,,,,,,,,,,,,,,,
235200,,,,,,,,,,,,,,,,,,,,,,,,
235400,,,,,,,,,,,,,,,,,,,,,,,,
235600,,,,,,,,,,,,,,,,,,,,,,,,
235800,,,,,,,,,,,,,,,,,,,,,,,,
236000,,,,,,,,,,,,,,,,,,,,,,,,
236200,,,,,,,,,,,,,,,,,,,,,,,,
236400,,,,,,,,,,,,,,,,,,,,,,,,
236600,,,,,,,,,,,,,,,,,,,,,,,,
236800,,,,,,,,,,,,,,,,,,,,,,,,
237000,,,,,,,,,,,,,,,,,,,,,,,,
237200,,,,,,,,,,,,,,,,,,,,,,,,
237400,,,,,,,,,,,,,,,,,,,,,,,,
237600,,,,,,,,,,,,,,,,,,,,,,,,
237800,,,,,,,,,,,,,,,,,,,,,,,,
238000,,,,,,,,,,,,,,,,,,,,,,,,
238200,,,,,,,,,,,,,,,,,,,,,,,,
238400,,,,,,,,,,,,,,,,,,,,,,,,
238600,,,,,,,,,,,,,,,,,,,,,,,,
238800,,,,,,,,,,,,,,,,,,,,,,,,
239000,,,,,,,,,,,,,,,,,,,,,,,,
239200,,,,,,,,,,,,,,,,,,,,,,,,
239400,,,,,,,,,,,,,,,,,,,,,,,,
239600,,,,,,,,,,,,,,,,,,,,,,,,
239800,,,,,,,,,,,,,,,,,,,,,,,,
240000,,,,,,,,,,,,,,,,,,,,,,,,
240200,,,,,,,,,,,,,,,,,,,,,,,,
240400,,,,,,,,,,,,,,,,,,,,,,,,
240600,,,,,,,,,,,,,,,,,,,,,,,,
240800,,,,,,,,,,,,,,,,,,,,,,,,
241000,,,,,,,,,,,,,,,,,,,,,,,,
241200,,,,,,,,,,,,,,,,,,,,,,,,
241400,,,,,,,,,,,,,,,,,,,,,,,,
241600,,,,,,,,,,,,,,,,,,,,,,,,
241800,,,,,,,,,,,,,,,,,,,,,,,,
242000,,,,,,,,,,,,,,,,,,,,,,,,
242200,,,,,,,,,,,,,,,,,,,,,,,,
242400,,,,,,,,,,,,,,,,,,,,,,,,
242600,,,,,,,,,,,,,,,,,,,,,,,,
242800,,,,,,,,,,,,,,,,,,,,,,,,
243000,,,,,,,,,,,,,,,,,,,,,,,,
243200,,,,,,,,,,,,,,,,,,,,,,,,
243400,,,,,,,,,,,,,,,,,,,,,,,,
243600,,,,,,,,,,,,,,,,,,,,,,,,
243800,,,,,,,,,,,,,,,,,,,,,,,,
244000,,,,,,,,,,,,,,,,,,,,,,,,
244200,,,,,,,,,,,,,,,,,,,,,,,,
244400,,,,,,,,,,,,,,,,,,,,,,,,
244600,,,,,,,,,,,,,,,,,,,,,,,,
244800,,,,,,,,,,,,,,,,,,,,,,,,
245000,,,,,,,,,,,,,,,,,,,,,,,,
245200,,,,,,,,,,,,,,,,,,,,,,,,
245400,,,,,,,,,,,,,,,,,,,,,,,,
245600,,,,,,,,,,,,,,,,,,,,,,,,
245800,,,,,,,,,,,,,,,,,,,,,,,,
246000,,,,,,,,,,,,,,,,,,,,,,,,
246200,,,,,,,,,,,,,,,,,,,,,,,,
246400,,,,,,,,,,,,,,,,,,,,,,,,
246600,,,,,,,,,,,,,,,,,,,,,,,,
246800,,,,,,,,,,,,,,,,,,,,,,,,
247000,,,,,,,,,,,,,,,,,,,,,,,,
247200,,,,,,,,,,,,,,,,,,,,,,,,
247400,,,,,,,,,,,,,,,,,,,,,,,,
247600,,,,,,,,,,,,,,,,,,,,,,,,
247800,,,,,,,,,,,,,,,,,,,,,,,,
248000,,,,,,,,,,,,,,,,,,,,,,,,
248200,,,,,,,,,,,,,,,,,,,,,,,,
248400,,,,,,,,,,,,,,,,,,,,,,,,
248600,,,,,,,,,,,,,,,,,,,,,,,,
248800,,,,,,,,,,,,,,,,,,,,,,,,
249000,,,,,,,,,,,,,,,,,,,,,,,,
249200,,,,,,,,,,,,,,,,,,,,,,,,
249400,,,,,,,,,,,,,,,,,,,,,,,,
249600,,,,,,,,,,,,,,,,,,,,,,,,
249800,,,,,,,,,,,,,,,,,,,,,,,,
250000,,,,,,,,,,,,,,,,,,,,,,,,
250200,,,,,,,,,,,,,,,,,,,,,,,,
250400,,,,,,,,,,,,,,,,,,,,,,,,
250600,,,,,,,,,,,,,,,,,,,,,,,,
250800,,,,,,,,,,,,,,,,,,,,,,,,
251000,,,,,,,,,,,,,,,,,,,,,,,,
251200,,,,,,,,,,,,,,,,,,,,,,,,
251400,,,,,,,,,,,,,,,,,,,,,,,,
251600,,,,,,,,,,,,,,,,,,,,,,,,
251800,,,,,,,,,,,,,,,,,,,,,,,,
252000,,,,,,,,,,,,,,,,,,,,,,,,
252200,,,,,,,,,,,,,,,,,,,,,,,,
252400,,,,,,,,,,,,,,,,,,,,,,,,
252600,,,,,,,,,,,,,,,,,,,,,,,,
252800,,,,,,,,,,,,,,,,,,,,,,,,
253000,,,,,,,,,,,,,,,,,,,,,,,,
253200,,,,,,,,,,,,,,,,,,,,,,,,
253400,,,,,,,,,,,,,,,,,,,,,,,,
253600,,,,,,,,,,,,,,,,,,,,,,,,
253800,,,,,,,,,,,,,,,,,,,,,,,,
254000,,,,,,,,,,,,,,,,,,,,,,,,
254200,,,,,,,,,,,,,,,,,,,,,,,,
254400,,,,,,,,,,,,,,,,,,,,,,,,
254600,,,,,,,,,,,,,,,,,,,,,,,,
254800,,,,,,,,,,,,,,,,,,,,,,,,
255000,,,,,,,,,,,,,,,,,,,,,,,,
255200,,,,,,,,,,,,,,,,,,,,,,,,
255400,,,,,,,,,,,,,,,,,,,,,,,,
255600,,,,,,,,,,,,,,,,,,,,,,,,
255800,,,,,,,,,,,,,,,,,,,,,,,,
256000,,,,,,,,,,,,,,,,,,,,,,,,
256200,,,,,,,,,,,,,,,,,,,,,,,,
256400,,,,,,,,,,,,,,,,,,,,,,,,
256600,,,,,,,,,,,,,,,,,,,,,,,,
256800,,,,,,,,,,,,,,,,,,,,,,,,
257000,,,,,,,,,,,,,,,,,,,,,,,,
257200,,,,,,,,,,,,,,,,,,,,,,,,
257400,,,,,,,,,,,,,,,,,,,,,,,,
257600,,,,,,,,,,,,,,,,,,,,,,,,
257800,,,,,,,,,,,,,,,,,,,,,,,,
258000,,,,,,,,,,,,,,,,,,,,,,,,
258200,,,,,,,,,,,,,,,,,,,,,,,,
258400,,,,,,,,,,,,,,,,,,,,,,,,
258600,,,,,,,,,,,,,,,,,,,,,,,,
258800,,,,,,,,,,,,,,,,,,,,,,,,
259000,,,,,,,,,,,,,,,,,,,,,,,,
259200,,,,,,,,,,,,,,,,,,,,,,,,
259400,,,,,,,,,,,,,,,,,,,,,,,,
259600,,,,,,,,,,,,,,,,,,,,,,,,
259800,,,,,,,,,,,,,,,,,,,,,,,,
260000,,,,,,,,,,,,,,,,,,,,,,,,
260200,,,,,,,,,,,,,,,,,,,,,,,,
260400,,,,,,,,,,,,,,,,,,,,,,,,
260600,,,,,,,,,,,,,,,,,,,,,,,,
260800,,,,,,,,,,,,,,,,,,,,,,,,
261000,,,,,,,,,,,,,,,,,,,,,,,,
261200,,,,,,,,,,,,,,,,,,,,,,,,
261400,,,,,,,,,,,,,,,,,,,,,,,,
261600,,,,,,,,,,,,,,,,,,,,,,,,
261800,,,,,,,,,,,,,,,,,,,,,,,,
262000,,,,,,,,,,,,,,,,,,,,,,,,
262200,,,,,,,,,,,,,,,,,,,,,,,,
262400,,,,,,,,,,,,,,,,,,,,,,,,
262600,,,,,,,,,,,,,,,,,,,,,,,,
262800,,,,,,,,,,,,,,,,,,,,,,,,
263000,,,,,,,,,,,,,,,,,,,,,,,,
263200,,,,,,,,,,,,,,,,,,,,,,,,
263400,,,,,,,,,,,,,,,,,,,,,,,,
263600,,,,,,,,,,,,,,,,,,,,,,,,
263800,,,,,,,,,,,,,,,,,,,,,,,,
264000,,,,,,,,,,,,,,,,,,,,,,,,
264200,,,,,,,,,,,,,,,,,,,,,,,,
264400,,,,,,,,,,,,,,,,,,,,,,,,
264600,,,,,,,,,,,,,,,,,,,,,,,,
264800,,,,,,,,,,,,,,,,,,,,,,,,
265000,,,,,,,,,,,,,,,,,,,,,,,,
265200,,,,,,,,,,,,,,,,,,,,,,,,
265400,,,,,,,,,,,,,,,,,,,,,,,,
265600,,,,,,,,,,,,,,,,,,,,,,,,
265800,,,,,,,,,,,,,,,,,,,,,,,,
266000,,,,,,,,,,,,,,,,,,,,,,,,
266200,,,,,,,,,,,,,,,,,,,,,,,,
266400,,,,,,,,,,,,,,,,,,,,,,,,
266600,,,,,,,,,,,,,,,,,,,,,,,,
266800,,,,,,,,,,,,,,,,,,,,,,,,
267000,,,,,,,,,,,,,,,,,,,,,,,,
267200,,,,,,,,,,,,,,,,,,,,,,,,
267400,,,,,,,,,,,,,,,,,,,,,,,,
267600,,,,,,,,,,,,,,,,,,,,,,,,
267800,,,,,,,,,,,,,,,,,,,,,,,,
268000,,,,,,,,,,,,,,,,,,,,,,,,
268200,,,,,,,,,,,,,,,,,,,,,,,,
268400,,,,,,,,,,,,,,,,,,,,,,,,
268600,,,,,,,,,,,,,,,,,,,,,,,,
268800,,,,,,,,,,,,,,,,,,,,,,,,
269000,,,,,,,,,,,,,,,,,,,,,,,,
269200,,,,,,,,,,,,,,,,,,,,,,,,
269400,,,,,,,,,,,,,,,,,,,,,,,,
269600,,,,,,,,,,,,,,,,,,,,,,,,
269800,,,,,,,,,,,,,,,,,,,,,,,,
270000,,,,,,,,,,,,,,,,,,,,,,,,
270200,,,,,,,,,,,,,,,,,,,,,,,,
270400,,,,,,,,,,,,,,,,,,,,,,,,
270600,,,,,,,,,,,,,,,,,,,,,,,,
270800,,,,,,,,,,,,,,,,,,,,,,,,
271000,,,,,,,,,,,,,,,,,,,,,,,,
271200,,,,,,,,,,,,,,,,,,,,,,,,
271400,,,,,,,,,,,,,,,,,,,,,,,,
271600,,,,,,,,,,,,,,,,,,,,,,,,
271800,,,,,,,,,,,,,,,,,,,,,,,,
272000,,,,,,,,,,,,,,,,,,,,,,,,
272200,,,,,,,,,,,,,,,,,,,,,,,,
272400,,,,,,,,,,,,,,,,,,,,,,,,
272600,,,,,,,,,,,,,,,,,,,,,,,,
272800,,,,,,,,,,,,,,,,,,,,,,,,
273000,,,,,,,,,,,,,,,,,,,,,,,,
273200,,,,,,,,,,,,,,,,,,,,,,,,
273400,,,,,,,,,,,,,,,,,,,,,,,,
273600,,,,,,,,,,,,,,,,,,,,,,,,
273800,,,,,,,,,,,,,,,,,,,,,,,,
274000,,,,,,,,,,,,,,,,,,,,,,,,
274200,,,,,,,,,,,,,,,,,,,,,,,,
274400,,,,,,,,,,,,,,,,,,,,,,,,
274600,,,,,,,,,,,,,,,,,,,,,,,,
274800,,,,,,,,,,,,,,,,,,,,,,,,
275000,,,,,,,,,,,,,,,,,,,,,,,,
275200,,,,,,,,,,,,,,,,,,,,,,,,
275400,,,,,,,,,,,,,,,,,,,,,,,,
275600,,,,,,,,,,,,,,,,,,,,,,,,
275800,,,,,,,,,,,,,,,,,,,,,,,,
276000,,,,,,,,,,,,,,,,,,,,,,,,
276200,,,,,,,,,,,,,,,,,,,,,,,,
276400,,,,,,,,,,,,,,,,,,,,,,,,
276600,,,,,,,,,,,,,,,,,,,,,,,,
276800,,,,,,,,,,,,,,,,,,,,,,,,
277000,,,,,,,,,,,,,,,,,,,,,,,,
277200,,,,,,,,,,,,,,,,,,,,,,,,
277400,,,,,,,,,,,,,,,,,,,,,,,,
277600,,,,,,,,,,,,,,,,,,,,,,,,
277800,,,,,,,,,,,,,,,,,,,,,,,,
278000,,,,,,,,,,,,,,,,,,,,,,,,
278200,,,,,,,,,,,,,,,,,,,,,,,,
278400,,,,,,,,,,,,,,,,,,,,,,,,
278600,,,,,,,,,,,,,,,,,,,,,,,,
278800,,,,,,,,,,,,,,,,,,,,,,,,
279000,,,,,,,,,,,,,,,,,,,,,,,,
279200,,,,,,,,,,,,,,,,,,,,,,,,
279400,,,,,,,,,,,,,,,,,,,,,,,,
279600,,,,,,,,,,,,,,,,,,,,,,,,
279800,,,,,,,,,,,,,,,,,,,,,,,,
280000,,,,,,,,,,,,,,,,,,,,,,,,
280200,,,,,,,,,,,,,,,,,,,,,,,,
280400,,,,,,,,,,,,,,,,,,,,,,,,
280600,,,,,,,,,,,,,,,,,,,,,,,,
280800,,,,,,,,,,,,,,,,,,,,,,,,
281000,,,,,,,,,,,,,,,,,,,,,,,,
281200,,,,,,,,,,,,,,,,,,,,,,,,
281400,,,,,,,,,,,,,,,,,,,,,,,,
281600,,,,,,,,,,,,,,,,,,,,,,,,
281800,,,,,,,,,,,,,,,,,,,,,,,,
282000,,,,,,,,,,,,,,,,,,,,,,,,
282200,,,,,,,,,,,,,,,,,,,,,,,,
282400,,,,,,,,,,,,,,,,,,,,,,,,
282600,,,,,,,,,,,,,,,,,,,,,,,,
282800,,,,,,,,,,,,,,,,,,,,,,,,
283000,,,,,,,,,,,,,,,,,,,,,,,,
283200,,,,,,,,,,,,,,,,,,,,,,,,
283400,,,,,,,,,,,,,,,,,,,,,,,,
283600,,,,,,,,,,,,,,,,,,,,,,,,
283800,,,,,,,,,,,,,,,,,,,,,,,,
284000,,,,,,,,,,,,,,,,,,,,,,,,
284200,,,,,,,,,,,,,,,,,,,,,,,,
284400,,,,,,,,,,,,,,,,,,,,,,,,
284600,,,,,,,,,,,,,,,,,,,,,,,,
284800,,,,,,,,,,,,,,,,,,,,,,,,
285000,,,,,,,,,,,,,,,,,,,,,,,,
285200,,,,,,,,,,,,,,,,,,,,,,,,
285400,,,,,,,,,,,,,,,,,,,,,,,,
285600,,,,,,,,,,,,,,,,,,,,,,,,
285800,,,,,,,,,,,,,,,,,,,,,,,,
286000,,,,,,,,,,,,,,,,,,,,,,,,
286200,,,,,,,,,,,,,,,,,,,,,,,,
286400,,,,,,,,,,,,,,,,,,,,,,,,
286600,,,,,,,,,,,,,,,,,,,,,,,,
286800,,,,,,,,,,,,,,,,,,,,,,,,
287000,,,,,,,,,,,,,,,,,,,,,,,,
287200,,,,,,,,,,,,,,,,,,,,,,,,
287400,,,,,,,,,,,,,,,,,,,,,,,,
287600,,,,,,,,,,,,,,,,,,,,,,,,
287800,,,,,,,,,,,,,,,,,,,,,,,,
288000,,,,,,,,,,,,,,,,,,,,,,,,
288200,,,,,,,,,,,,,,,,,,,,,,,,
288400,,,,,,,,,,,,,,,,,,,,,,,,
288600,,,,,,,,,,,,,,,,,,,,,,,,
288800,,,,,,,,,,,,,,,,,,,,,,,,
289000,,,,,,,,,,,,,,,,,,,,,,,,
289200,,,,,,,,,,,,,,,,,,,,,,,,
289400,,,,,,,,,,,,,,,,,,,,,,,,
289600,,,,,,,,,,,,,,,,,,,,,,,,
289800,,,,,,,,,,,,,,,,,,,,,,,,
290000,,,,,,,,,,,,,,,,,,,,,,,,
290200,,,,,,,,,,,,,,,,,,,,,,,,
290400,,,,,,,,,,,,,,,,,,,,,,,,
290600,,,,,,,,,,,,,,,,,,,,,,,,
290800,,,,,,,,,,,,,,,,,,,,,,,,
291000,,,,,,,,,,,,,,,,,,,,,,,,
291200,,,,,,,,,,,,,,,,,,,,,,,,
291400,,,,,,,,,,,,,,,,,,,,,,,,
291600,,,,,,,,,,,,,,,,,,,,,,,,
291800,,,,,,,,,,,,,,,,,,,,,,,,
292000,,,,,,,,,,,,,,,,,,,,,,,,
292200,,,,,,,,,,,,,,,,,,,,,,,,
292400,,,,,,,,,,,,,,,,,,,,,,,,
292600,,,,,,,,,,,,,,,,,,,,,,,,
292800,,,,,,,,,,,,,,,,,,,,,,,,
293000,,,,,,,,,,,,,,,,,,,,,,,,
293200,,,,,,,,,,,,,,,,,,,,,,,,
293400,,,,,,,,,,,,,,,,,,,,,,,,
293600,,,,,,,,,,,,,,,,,,,,,,,,
293800,,,,,,,,,,,,,,,,,,,,,,,,
294000,,,,,,,,,,,,,,,,,,,,,,,,
294200,,,,,,,,,,,,,,,,,,,,,,,,
294400,,,,,,,,,,,,,,,,,,,,,,,,
294600,,,,,,,,,,,,,,,,,,,,,,,,
294800,,,,,,,,,,,,,,,,,,,,,,,,
295000,,,,,,,,,,,,,,,,,,,,,,,,
295200,,,,,,,,,,,,,,,,,,,,,,,,
295400,,,,,,,,,,,,,,,,,,,,,,,,
295600,,,,,,,,,,,,,,,,,,,,,,,,
295800,,,,,,,,,,,,,,,,,,,,,,,,
296000,,,,,,,,,,,,,,,,,,,,,,,,
296200,,,,,,,,,,,,,,,,,,,,,,,,
296400,,,,,,,,,,,,,,,,,,,,,,,,
296600,,,,,,,,,,,,,,,,,,,,,,,,
296800,,,,,,,,,,,,,,,,,,,,,,,,
297000,,,,,,,,,,,,,,,,,,,,,,,,
297200,,,,,,,,,,,,,,,,,,,,,,,,
297400,,,,,,,,,,,,,,,,,,,,,,,,
297600,,,,,,,,,,,,,,,,,,,,,,,,
297800,,,,,,,,,,,,,,,,,,,,,,,,
298000,,,,,,,,,,,,,,,,,,,,,,,,
298200,,,,,,,,,,,,,,,,,,,,,,,,
298400,,,,,,,,,,,,,,,,,,,,,,,,
298600,,,,,,,,,,,,,,,,,,,,,,,,
298800,,,,,,,,,,,,,,,,,,,,,,,,
299000,,,,,,,,,,,,,,,,,,,,,,,,
299200,,,,,,,,,,,,,,,,,,,,,,,,
299400,,,,,,,,,,,,,,,,,,,,,,,,
299600,,,,,,,,,,,,,,,,,,,,,,,,
299800,,,,,,,,,,,,,,,,,,,,,,,,
300000,,,,,,,,,,,,,,,,,,,,,,,,
300200,,,,,,,,,,,,,,,,,,,,,,,,
300400,,,,,,,,,,,,,,,,,,,,,,,,
300600,,,,,,,,,,,,,,,,,,,,,,,,
300800,,,,,,,,,,,,,,,,,,,,,,,,
301000,,,,,,,,,,,,,,,,,,,,,,,,
301200,,,,,,,,,,,,,,,,,,,,,,,,
301400,,,,,,,,,,,,,,,,,,,,,,,,
301600,,,,,,,,,,,,,,,,,,,,,,,,
301800,,,,,,,,,,,,,,,,,,,,,,,,
302000,,,,,,,,,,,,,,,,,,,,,,,,
302200,,,,,,,,,,,,,,,,,,,,,,,,
302400,,,,,,,,,,,,,,,,,,,,,,,,
302600,,,,,,,,,,,,,,,,,,,,,,,,
302800,,,,,,,,,,,,,,,,,,,,,,,,
303000,,,,,,,,,,,,,,,,,,,,,,,,
303200,,,,,,,,,,,,,,,,,,,,,,,,
303400,,,,,,,,,,,,,,,,,,,,,,,,
303600,,,,,,,,,,,,,,,,,,,,,,,,
303800,,,,,,,,,,,,,,,,,,,,,,,,
304000,,,,,,,,,,,,,,,,,,,,,,,,
304200,,,,,,,,,,,,,,,,,,,,,,,,
304400,,,,,,,,,,,,,,,,,,,,,,,,
304600,,,,,,,,,,,,,,,,,,,,,,,,
304800,,,,,,,,,,,,,,,,,,,,,,,,
305000,,,,,,,,,,,,,,,,,,,,,,,,
305200,,,,,,,,,,,,,,,,,,,,,,,,
305400,,,,,,,,,,,,,,,,,,,,,,,,
305600,,,,,,,,,,,,,,,,,,,,,,,,
305800,,,,,,,,,,,,,,,,,,,,,,,,
306000,,,,,,,,,,,,,,,,,,,,,,,,
306200,,,,,,,,,,,,,,,,,,,,,,,,
306400,,,,,,,,,,,,,,,,,,,,,,,,
306600,,,,,,,,,,,,,,,,,,,,,,,,
306800,,,,,,,,,,,,,,,,,,,,,,,,
307000,,,,,,,,,,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,,,,,,,,,,,,
307400,,,,,,,,,,,,,,,,,,,,,,,,
307600,,,,,,,,,,,,,,,,,,,,,,,,
307800,,,,,,,,,,,,,,,,,,,,,,,,
308000,,,,,,,,,,,,,,,,,,,,,,,,
308200,,,,,,,,,,,,,,,,,,,,,,,,
308400,,,,,,,,,,,,,,,,,,,,,,,,
308600,,,,,,,,,,,,,,,,,,,,,,,,
308800,,,,,,,,,,,,,,,,,,,,,,,,
309000,,,,,,,,,,,,,,,,,,,,,,,,
309200,,,,,,,,,,,,,,,,,,,,,,,,
309400,,,,,,,,,,,,,,,,,,,,,,,,
309600,,,,,,,,,,,,,,,,,,,,,,,,
309800,,,,,,,,,,,,,,,,,,,,,,,,
310000,,,,,,,,,,,,,,,,,,,,,,,,
310200,,,,,,,,,,,,,,,,,,,,,,,,
310400,,,,,,,,,,,,,,,,,,,,,,,,
310600,,,,,,,,,,,,,,,,,,,,,,,,
310800,,,,,,,,,,,,,,,,,,,,,,,,
311000,,,,,,,,,,,,,,,,,,,,,,,,
311200,,,,,,,,,,,,,,,,,,,,,,,,
311400,,,,,,,,,,,,,,,,,,,,,,,,
311600,,,,,,,,,,,,,,,,,,,,,,,,
311800,,,,,,,,,,,,,,,,,,,,,,,,
312000,,,,,,,,,,,,,,,,,,,,,,,,
312200,,,,,,,,,,,,,,,,,,,,,,,,
312400,,,,,,,,,,,,,,,,,,,,,,,,
312600,,,,,,,,,,,,,,,,,,,,,,,,
312800,,,,,,,,,,,,,,,,,,,,,,,,
313000,,,,,,,,,,,,,,,,,,,,,,,,
313200,,,,,,,,,,,,,,,,,,,,,,,,
313400,,,,,,,,,,,,,,,,,,,,,,,,
313600,,,,,,,,,,,,,,,,,,,,,,,,
313800,,,,,,,,,,,,,,,,,,,,,,,,
314000,,,,,,,,,,,,,,,,,,,,,,,,
314200,,,,,,,,,,,,,,,,,,,,,,,,
314400,,,,,,,,,,,,,,,,,,,,,,,,
314600,,,,,,,,,,,,,,,,,,,,,,,,
314800,,,,,,,,,,,,,,,,,,,,,,,,
315000,,,,,,,,,,,,,,,,,,,,,,,,
315200,,,,,,,,,,,,,,,,,,,,,,,,
315400,,,,,,,,,,,,,,,,,,,,,,,,
315600,,,,,,,,,,,,,,,,,,,,,,,,
315800,,,,,,,,,,,,,,,,,,,,,,,,
316000,,,,,,,,,,,,,,,,,,,,,,,,
316200,,,,,,,,,,,,,,,,,,,,,,,,
316400,,,,,,,,,,,,,,,,,,,,,,,,
316600,,,,,,,,,,,,,,,,,,,,,,,,
316800,,,,,,,,,,,,,,,,,,,,,,,,
317000,,,,,,,,,,,,,,,,,,,,,,,,
317200,,,,,,,,,,,,,,,,,,,,,,,,
317400,,,,,,,,,,,,,,,,,,,,,,,,
317600,,,,,,,,,,,,,,,,,,,,,,,,
317800,,,,,,,,,,,,,,,,,,,,,,,,
318000,,,,,,,,,,,,,,,,,,,,,,,,
318200,,,,,,,,,,,,,,,,,,,,,,,,
318400,,,,,,,,,,,,,,,,,,,,,,,,
318600,,,,,,,,,,,,,,,,,,,,,,,,
318800,,,,,,,,,,,,,,,,,,,,,,,,
319000,,,,,,,,,,,,,,,,,,,,,,,,
319200,,,,,,,,,,,,,,,,,,,,,,,,
319400,,,,,,,,,,,,,,,,,,,,,,,,
319600,,,,,,,,,,,,,,,,,,,,,,,,
319800,,,,,,,,,,,,,,,,,,,,,,,,
320000,,,,,,,,,,,,,,,,,,,,,,,,
320200,,,,,,,,,,,,,,,,,,,,,,,,
320400,,,,,,,,,,,,,,,,,,,,,,,,
320600,,,,,,,,,,,,,,,,,,,,,,,,
320800,,,,,,,,,,,,,,,,,,,,,,,,
321000,,,,,,,,,,,,,,,,,,,,,,,,
321200,,,,,,,,,,,,,,,,,,,,,,,,
321400,,,,,,,,,,,,,,,,,,,,,,,,
321600,,,,,,,,,,,,,,,,,,,,,,,,
321800,,,,,,,,,,,,,,,,,,,,,,,,
322000,,,,,,,,,,,,,,,,,,,,,,,,
322200,,,,,,,,,,,,,,,,,,,,,,,,
322400,,,,,,,,,,,,,,,,,,,,,,,,
322600,,,,,,,,,,,,,,,,,,,,,,,,
322800,,,,,,,,,,,,,,,,,,,,,,,,
323000,,,,,,,,,,,,,,,,,,,,,,,,
323200,,,,,,,,,,,,,,,,,,,,,,,,
323400,,,,,,,,,,,,,,,,,,,,,,,,
323600,,,,,,,,,,,,,,,,,,,,,,,,
323800,,,,,,,,,,,,,,,,,,,,,,,,
324000,,,,,,,,,,,,,,,,,,,,,,,,
324200,,,,,,,,,,,,,,,,,,,,,,,,
324400,,,,,,,,,,,,,,,,,,,,,,,,
324600,,,,,,,,,,,,,,,,,,,,,,,,
324800,,,,,,,,,,,,,,,,,,,,,,,,
325000,,,,,,,,,,,,,,,,,,,,,,,,
325200,,,,,,,,,,,,,,,,,,,,,,,,
325400,,,,,,,,,,,,,,,,,,,,,,,,
325600,,,,,,,,,,,,,,,,,,,,,,,,
325800,,,,,,,,,,,,,,,,,,,,,,,,
326000,,,,,,,,,,,,,,,,,,,,,,,,
326200,,,,,,,,,,,,,,,,,,,,,,,,
326400,,,,,,,,,,,,,,,,,,,,,,,,
326600,,,,,,,,,,,,,,,,,,,,,,,,
326800,,,,,,,,,,,,,,,,,,,,,,,,
327000,,,,,,,,,,,,,,,,,,,,,,,,
327200,,,,,,,,,,,,,,,,,,,,,,,,
327400,,,,,,,,,,,,,,,,,,,,,,,,
327600,,,,,,,,,,,,,,,,,,,,,,,,
327800,,,,,,,,,,,,,,,,,,,,,,,,
328000,,,,,,,,,,,,,,,,,,,,,,,,
328200,,,,,,,,,,,,,,,,,,,,,,,,
328400,,,,,,,,,,,,,,,,,,,,,,,,
328600,,,,,,,,,,,,,,,,,,,,,,,,
328800,,,,,,,,,,,,,,,,,,,,,,,,
